precision(B),recall(B),F1_score(B),mAP50(B),mAP50-95(B),precision(M),recall(M),F1_score(M),mAP50(M),mAP50-95(M),fitness,preprocess,inference,loss,postprocess,Model,Dataset,Optimizer,Format
0.8774332982986169,0.9032172551862072,0.8901385999035792,0.9533637692257335,0.8439470724153211,0.8774332982986169,0.9032172551862072,0.8901385999035792,0.9501986071088797,0.7971492802101375,1.667342954996374,0.6104617548937148,39.48540987096146,0.0005272616233144488,0.4129783830956205,yolov9e-seg,Salmones_LO,AdamW,Pytorch
0.8846723084940727,0.8602937450878015,0.872312732832343,0.9376519372852792,0.8297333179681925,0.8846723084940727,0.8602937450878015,0.872312732832343,0.9360977973516488,0.7831926949413406,1.6390083850822725,0.2855235505123417,35.913048318115536,0.0064049835328931935,0.7112449724469092,yolov9e-seg,Salmones_LO,AdamW,TensorRT-F32
0.8845865637030296,0.8595708896851161,0.8718993323551745,0.9377592593635753,0.8304537006461187,0.8845865637030296,0.8595708896851161,0.8718993323551745,0.9369681096793296,0.7833782819161537,1.6399215212103355,0.29747927101788585,12.890733297696555,0.009069325063716282,0.6881268791757621,yolov9e-seg,Salmones_LO,AdamW,TensorRT-F16
0.8812005216823577,0.8318744819736841,0.8558273583176232,0.9203737550649567,0.7955850318234912,0.8812005216823577,0.8318744819736841,0.8558273583176232,0.9208676969916513,0.7641863585097284,1.5879183965055583,0.31385760355208603,10.023907682701171,0.008835472384250009,0.6835266022471251,yolov9e-seg,Salmones_LO,AdamW,TensorRT-INT8
0.9442809074676579,0.8711169954536531,0.9062246305934287,0.9540895061790823,0.8439586775003584,0.9407166241569851,0.8785046728971962,0.9085469167848838,0.9571911231356638,0.7934589715513299,1.664803947077994,0.7225978430118654,2.9472711423484537,0.0006580670884290299,0.5742560727400826,yolo11n-seg,Salmones_LO,SGD,Pytorch
0.916485156007877,0.8457943925233645,0.8797219560635687,0.9393481696261853,0.8314081673033232,0.916485156007877,0.8457943925233645,0.8797219560635687,0.9385377163741372,0.78284079727229,1.640612656718084,0.297642739296153,2.8906301141704445,0.00831047859188024,0.7063801485029133,yolo11n-seg,Salmones_LO,SGD,TensorRT-F32
0.9140497292221644,0.8457943925233645,0.878598423474912,0.9391465554167804,0.8307261284154794,0.9140497292221644,0.8457943925233645,0.878598423474912,0.9383589498742799,0.7825919330607727,1.639736805857733,0.3511441641716988,1.5123303701447974,0.010020915999428018,0.7380689010507875,yolo11n-seg,Salmones_LO,SGD,TensorRT-F16
0.8918116871914483,0.8598130841121495,0.8755201111259412,0.9349673994389398,0.8180999318344616,0.8882537542274833,0.866822429906542,0.8774072425727567,0.9394492629054134,0.7720735631260631,1.6185978116989075,0.32198390705728686,1.3026659431347214,0.014380751443760735,0.7492444665449394,yolo11n-seg,Salmones_LO,SGD,TensorRT-INT8
0.9362853293752493,0.8785046728971962,0.9064751690182217,0.958574637060908,0.847697642452634,0.9362853293752493,0.8785046728971962,0.9064751690182217,0.9580642324502401,0.7938624232602326,1.669067946092695,0.7900976872240955,2.8882226967192315,0.01394480781315209,0.5141517673558615,yolo11n-seg,Salmones_LO,AdamW,Pytorch
0.8999407490536895,0.8457943925233645,0.872027859237879,0.9406902977976674,0.8319491856409625,0.8999407490536895,0.8457943925233645,0.872027859237879,0.9374169711359346,0.7789100146026708,1.6375840071126304,0.38146821165142897,2.8969813470861743,0.010596530802257649,0.7012024425066911,yolo11n-seg,Salmones_LO,AdamW,TensorRT-F32
0.8990349448631515,0.8457943925233645,0.8716023954374417,0.9406609374846681,0.8319354948664136,0.8990349448631515,0.8457943925233645,0.8716023954374417,0.9373008807674563,0.7783011851537361,1.6370091938433473,0.3476867379693242,1.5305189790760543,0.01261594354525789,0.7697386763893165,yolo11n-seg,Salmones_LO,AdamW,TensorRT-F16
0.8955308953470354,0.8411981659764031,0.867514644071288,0.9365263836556152,0.8138351374610417,0.8955308953470354,0.8411981659764031,0.867514644071288,0.9323640693804947,0.7735674903648876,1.6155514103469475,0.32218386019979206,1.304656466735261,0.013029233056616475,0.762976554839255,yolo11n-seg,Salmones_LO,AdamW,TensorRT-INT8
0.9266446380345128,0.8854395668298463,0.9055736203692534,0.9553272484907777,0.8584615837669262,0.9222542392262679,0.8869125902936921,0.9042382193559705,0.9546145255520668,0.8079528088433621,1.690767130753544,0.6804491465838699,6.426373188226641,0.002585433109046577,0.508347102864222,yolo11s-seg,Salmones_LO,SGD,Pytorch
0.9083540169786279,0.8714953271028038,0.8895430209128043,0.9463575045666777,0.856531989806218,0.9083540169786279,0.8714953271028038,0.8895430209128043,0.9446714250990326,0.8021291765388134,1.6818979426770995,0.31486481984520887,5.847810882494435,0.010552302051287193,0.7129444214575864,yolo11s-seg,Salmones_LO,SGD,TensorRT-F32
0.907472387268488,0.8714953271028038,0.8891200650696596,0.9457010085599803,0.8567199399536418,0.907472387268488,0.8714953271028038,0.8891200650696596,0.9444981261818768,0.8030531098023073,1.68281565825454,0.3791393034837463,2.4022268578893953,0.00756829311805112,0.7025511820449845,yolo11s-seg,Salmones_LO,SGD,TensorRT-F16
0.90021555898477,0.8852979049670139,0.8926944147752978,0.9427503725138437,0.8470297939981274,0.90021555898477,0.8852979049670139,0.8926944147752978,0.9417221626028404,0.8048114429541892,1.6751043667687533,0.3408737656019338,1.7283931676927324,0.00860451345706915,0.7245007285533788,yolo11s-seg,Salmones_LO,SGD,TensorRT-INT8
0.9306335081708336,0.8463490415885399,0.8864924169539227,0.9492252740144287,0.8562233431338996,0.9006094150125298,0.8785046728971962,0.8894197229063406,0.9486139317022126,0.8003798027897551,1.6807267519029534,0.6882238848884771,6.409410716869034,0.0005729145721181647,0.5444878101494018,yolo11s-seg,Salmones_LO,AdamW,Pytorch
0.9072957149361504,0.8551401869158879,0.8804462351716436,0.9380149627935274,0.8456028932394026,0.9097746649769596,0.8574766355140186,0.8828518259781235,0.9395336221428774,0.7920272478622054,1.6616219854850878,0.35757466231460694,5.836991411815216,0.010019023116532858,0.7169737311249429,yolo11s-seg,Salmones_LO,AdamW,TensorRT-F32
0.9058953863329462,0.8546876315567904,0.8795468027530643,0.9379285185443536,0.8461310597291678,0.9083718235347108,0.8570240801549212,0.8819512097841014,0.9394920685390136,0.7928550870000868,1.662829590764666,0.38660710447697666,2.3947828600497605,0.00827438984211389,0.7041346723237982,yolo11s-seg,Salmones_LO,AdamW,TensorRT-F16
0.9223258815472092,0.8323119032153592,0.875010006648431,0.9288834778721193,0.8278436639423431,0.9249150188289689,0.8346483518134901,0.8774663179664555,0.9308189920571384,0.7833112331704543,1.6360096543944436,0.3392564423092,1.7260864419354633,0.012002223135008441,0.7128471859380022,yolo11s-seg,Salmones_LO,AdamW,TensorRT-INT8
0.9105801804300856,0.8855140186915887,0.8978721887837164,0.9499848969371423,0.8711204865075066,0.9091114078165262,0.8925233644859814,0.90074102128925,0.9465606198855507,0.8138439285668794,1.7061225252492167,0.6218015204195853,16.513382598709363,0.0007147386718493004,0.48137949053923806,yolo11m-seg,Salmones_LO,SGD,Pytorch
0.9257689784485358,0.8457943925233645,0.8839765187900521,0.9399477430139186,0.8637916374095257,0.8938282468112687,0.8785046728971962,0.8861002161155734,0.9423014816242012,0.8072016108583995,1.6921188459049448,0.2942862194757183,14.549276791512966,0.006491230655606691,0.605414742482947,yolo11m-seg,Salmones_LO,SGD,TensorRT-F32
0.9256828498470807,0.8457943925233645,0.8839372529652666,0.9398014959978226,0.863008590325925,0.8936012134745309,0.8785046728971962,0.885988639596796,0.9421579740755816,0.8078010838618891,1.6919246537763732,0.3218055164514037,4.7958282294211445,0.008517867196109388,0.7456881810560242,yolo11m-seg,Salmones_LO,SGD,TensorRT-F16
0.9387455325028443,0.823559537068371,0.877388199718621,0.9345023846143384,0.8516495573655684,0.9033282089125795,0.8551401869158879,0.8785739399677552,0.933001025521764,0.8102982941197782,1.6825034073504221,0.31402274095392846,3.3309644559857907,0.009683012212445209,0.6955365148409234,yolo11m-seg,Salmones_LO,SGD,TensorRT-INT8
0.9287421776074193,0.8831143177735391,0.9053537260331825,0.9524675245412146,0.864016754591036,0.9287421776074193,0.8831143177735391,0.9053537260331825,0.9522758228457611,0.8081634946616777,1.69543655906614,0.6427183723101368,16.485211097744184,0.0005005102894909971,0.45209208370319437,yolo11m-seg,Salmones_LO,AdamW,Pytorch
0.8944714839818161,0.8713762356251912,0.8827728302184686,0.9357807391877615,0.8489059218922235,0.8919235472545158,0.867692709726654,0.8796412928282715,0.934594609210031,0.7933016991960075,1.665024393819187,0.2905718450035368,14.519340449387764,0.0065919404921980645,0.6672111218916131,yolo11m-seg,Salmones_LO,AdamW,TensorRT-F32
0.8942384162833855,0.8738317757009346,0.8839173317252917,0.935660316632235,0.8491534710872702,0.8923331269033655,0.8713924204578412,0.8817384592182161,0.9345561394244318,0.7942267297084865,1.6660638263218477,0.3116773139056447,4.820086639495446,0.01337107682189384,0.7441704548508317,yolo11m-seg,Salmones_LO,AdamW,TensorRT-F16
0.8821406372483837,0.8411214953271028,0.8611428730024177,0.9096052645125101,0.8107212997046849,0.8821406372483837,0.8411214953271028,0.8611428730024177,0.9106827249531622,0.769092459590045,1.603861182311824,0.3270569027631314,3.3463185393045864,0.007957703881449514,0.7122341609959092,yolo11m-seg,Salmones_LO,AdamW,TensorRT-INT8
0.8736952568111901,0.9212381329510873,0.8968370545043576,0.9532891767347127,0.8704721374244174,0.8759111294987131,0.9235745815492181,0.8991116183189622,0.9547105565744947,0.8188784106045549,1.7112154665569959,0.6718000566417521,19.833424515635162,0.0005382258299883309,0.3954922484064644,yolo11l-seg,Salmones_LO,SGD,Pytorch
0.9053631400489378,0.8493820033305999,0.8764795965246569,0.9499018241167091,0.8685559098766905,0.9078535837318605,0.8517184519287307,0.878890586168877,0.9505111846926997,0.8146161329031237,1.7048961393827737,0.3024484423993083,17.66017260175053,0.0062994507758261315,0.621359846736123,yolo11l-seg,Salmones_LO,SGD,TensorRT-F32
0.9056732291633056,0.8524653937426523,0.8782641776275608,0.9498638030678609,0.8687718405956468,0.90799944461743,0.8532052301522707,0.8797499645795015,0.9505107513259202,0.8148327768738424,1.7052816111619185,0.3040626300377892,5.907186836173588,0.010075776341867139,0.7058743707980816,yolo11l-seg,Salmones_LO,SGD,TensorRT-F16
0.8903403368163371,0.8346773032852153,0.8616107500166331,0.9314670742398635,0.8515647287525381,0.8930232905883316,0.8364485981308412,0.8638106052871399,0.9322332135764025,0.8038018678934131,1.6761999657629827,0.2926810064002291,4.146205793534007,0.007950404489582235,0.6766116016774208,yolo11l-seg,Salmones_LO,SGD,TensorRT-INT8
0.927401080634703,0.8785046728971962,0.902290921211249,0.9555768840988613,0.858101844341793,0.927401080634703,0.8785046728971962,0.902290921211249,0.9520056920099773,0.8067287869861722,1.6891058258060525,0.6142652097654033,19.808056782447284,0.0005269743647281226,0.3929012334095193,yolo11l-seg,Salmones_LO,AdamW,Pytorch
0.8785272459743546,0.8761682242990654,0.8773461493962328,0.944068150027871,0.8481923555754378,0.8785272459743546,0.8761682242990654,0.8773461493962328,0.9411942438855101,0.7918105602559595,1.6645288636395958,0.2894121941856363,17.673791516209384,0.006595426904303687,0.6874528193435112,yolo11l-seg,Salmones_LO,AdamW,TensorRT-F32
0.8788661728480002,0.8761682242990654,0.8775151248459795,0.9440154144979841,0.8485467123604125,0.8788661728480002,0.8761682242990654,0.8775151248459795,0.9412242127937203,0.7929182727479136,1.665842449326664,0.3159315712362915,5.893643597721472,0.00885198824107647,0.6920258188015456,yolo11l-seg,Salmones_LO,AdamW,TensorRT-F16
0.8772131728818204,0.8551401869158879,0.866036057113469,0.937745543455769,0.8291418683539347,0.8808082264096957,0.8574766355140186,0.8689858504307695,0.9343414903962199,0.7789903036872569,1.6345276582222712,0.3363518346729991,4.127592800862409,0.008546901479750485,0.7125505627217619,yolo11l-seg,Salmones_LO,AdamW,TensorRT-INT8
0.8787545618646895,0.9252336448598131,0.9013953452473105,0.9521961423087869,0.8703447077672237,0.8760652470742432,0.9322429906542056,0.9032814969273524,0.9532266986503903,0.8139567773154734,1.7064136206703453,0.611343795990015,39.24626232935237,0.0006180383603681217,0.4681068647943147,yolo11x-seg,Salmones_LO,SGD,Pytorch
0.9326782973263588,0.841602211646848,0.884802728559685,0.9453969306571895,0.864378394886461,0.9326782973263588,0.841602211646848,0.884802728559685,0.9451871510619687,0.8057918047883325,1.69221158787923,0.29580606837067513,34.562009553025874,0.0064556045433530555,0.6239463925942198,yolo11x-seg,Salmones_LO,SGD,TensorRT-F32
0.9325663931881548,0.8401052922080959,0.8839244951076849,0.9453360359177909,0.8640673108907875,0.9325663931881548,0.8401052922080959,0.8839244951076849,0.9451515204031368,0.8082049207552752,1.6940937641135492,0.30029524879699404,10.94611554237252,0.009327259084040468,0.6876676403856896,yolo11x-seg,Salmones_LO,SGD,TensorRT-F16
0.9015728585310534,0.8346556575236024,0.8668247066378463,0.9286526182189452,0.8418521025616844,0.9066204042474096,0.839328554719864,0.8716777081806785,0.9254513644254492,0.7967597704030982,1.6601610839327439,0.2941943209182907,6.836916607284508,0.008365586883835978,0.6646443484955793,yolo11x-seg,Salmones_LO,SGD,TensorRT-INT8
0.8898501489774462,0.8948598130841121,0.8923479499907236,0.9474666385563527,0.854058357982231,0.8944968860478245,0.8995327102803738,0.8970077304084297,0.9510959974031897,0.8005807513356815,1.6790314619820754,0.6184122773105061,39.16663310925972,0.000533460361229909,0.3860345678766826,yolo11x-seg,Salmones_LO,AdamW,Pytorch
0.8801847661798345,0.8582002735393569,0.8690535063770771,0.9342557383685962,0.8387950861571299,0.8826865242976565,0.8614131844472307,0.8719201155203233,0.9372767784712356,0.7819117153582946,1.6457893730478652,0.2877227296786649,34.515888384821544,0.006489821576646396,0.6144793958149173,yolo11x-seg,Salmones_LO,AdamW,TensorRT-F32
0.8803242345092197,0.8598130841121495,0.8699477759510471,0.9342040975807231,0.8380216807405507,0.8823564889071734,0.8621495327102804,0.8721359802356926,0.9371964697523781,0.7827261141926463,1.6458130721731874,0.2933971934601084,10.994324321532018,0.007697574600770875,0.6707674648322456,yolo11x-seg,Salmones_LO,AdamW,TensorRT-F16
0.897499297623127,0.8183217228125365,0.8560836622312932,0.9189757756396096,0.80413945643915,0.8996906710300988,0.8172844692017054,0.8565100277681239,0.9222195149025779,0.7699762481786463,1.6008236632102353,0.2997325152739302,6.846494334689402,0.008827946209288264,0.6669807979570967,yolo11x-seg,Salmones_LO,AdamW,TensorRT-INT8
